manufacturer,model,product_name,family,product_class,subcategory,role,approval_status,source_tier,transport_type,input_count,output_count,max_resolution,chroma,technology,topology,directionality,inputs_json,outputs_json,control_json,audio_json,features_json,specs_json,summary,known_limitations,closest_wyrestorm_architecture,closest_wyrestorm_sku_or_family,confidence,evidence_source,last_reviewed,reviewer,notes,aliases_json,routed_input_count,routed_output_count,physical_output_count,mirrored_output_count,io_evidence_status,matrix_size_evidence,quote_safety,network_requirement,avoip_chip,avoip_codec,avoip_chip_status
Extron,DA2 HD 4K PLUS,DA2 HD 4K PLUS Two Output HDMI Distribution Amplifier,DA HD 4K PLUS,Distribution,HDMI Distribution Amplifier,distribution-amplifier,approved,structured-catalog,Local,1,2,4K/60 4:4:4,,Distribution,splitter,one-to-many,"[{""type"": ""HDMI"", ""count"": 1}]","[{""type"": ""HDMI"", ""count"": 2}]","[""EDID Minder Plus""]","[""HD lossless audio pass-through"", ""Embedded Audio""]","[""1x2 HDMI distribution amplifier"", ""Up to 4K/60 4:4:4"", ""HDCP 2.3 compliant"", ""EDID Minder Plus"", ""Compact quarter-rack enclosure"", ""CEC capability""]","{""video"": {""maxResolution"": ""4K/60 4:4:4"", ""bandwidthGbps"": ""18 Gbps"", ""hdr"": true, ""deepColor"": ""12-bit""}, ""hdcp"": [""2.3""], ""matrixInputs"": 1, ""matrixOutputs"": 2, ""routedInputCount"": 1, ""routedOutputCount"": 2, ""physicalOutputCount"": 2, ""mirroredOutputCount"": 2}","Extron DA2 HD 4K PLUS Two Output HDMI Distribution Amplifier: 1x2 HDCP 2.3 HDMI distribution amplifier supporting 4K/60 4:4:4, HDR, 12-bit Deep Color, and EDID Minder Plus for reliable one-to-many display distribution.","Fixed one-to-many distribution only; not a switcher (single HDMI input, mirrored to all outputs).",1:2 HDMI distribution amplifier,EXP-SP-0102-H2,high,https://www.extron.com/product/dahd4kplusseries,2026-07-06,Claude research pass,Added during competitor SKU-coverage expansion (distribution amplifier category). Verified via Extron official product page and manufacturer press materials.,[],1,2,2,2,derived,Title evidence: 1x2 HDMI Distribution Amplifier,comparison-only-verify,,,,
Extron,DA4 HD 4K PLUS,DA4 HD 4K PLUS Four Output HDMI Distribution Amplifier,DA HD 4K PLUS,Distribution,HDMI Distribution Amplifier,distribution-amplifier,approved,structured-catalog,Local,1,4,4K/60 4:4:4,,Distribution,splitter,one-to-many,"[{""type"": ""HDMI"", ""count"": 1}]","[{""type"": ""HDMI"", ""count"": 4}]","[""RS-232"", ""Ethernet"", ""EDID Minder Plus""]","[""HD lossless audio pass-through"", ""Embedded Audio""]","[""1x4 HDMI distribution amplifier"", ""Up to 4K/60 4:4:4"", ""HDCP 2.3 compliant"", ""EDID Minder Plus"", ""Key Minder simultaneous HDCP output"", ""CEC capability""]","{""video"": {""maxResolution"": ""4K/60 4:4:4"", ""bandwidthGbps"": ""18 Gbps"", ""hdr"": true, ""deepColor"": ""12-bit""}, ""hdcp"": [""2.3""], ""matrixInputs"": 1, ""matrixOutputs"": 4, ""routedInputCount"": 1, ""routedOutputCount"": 4, ""physicalOutputCount"": 4, ""mirroredOutputCount"": 4}","Extron DA4 HD 4K PLUS Four Output HDMI Distribution Amplifier: 1x4 HDCP 2.3 HDMI distribution amplifier supporting 4K/60 4:4:4, HDR, 12-bit Deep Color, and EDID Minder Plus for reliable one-to-many display distribution.","Fixed one-to-many distribution only; not a switcher (single HDMI input, mirrored to all outputs).",1:4 HDMI distribution amplifier,EXP-SP-0104-H2 / SP-0104-H2,high,https://www.extron.com/product/dahd4kplusseries,2026-07-06,Claude research pass,Added during competitor SKU-coverage expansion (distribution amplifier category). Verified via Extron official product page and manufacturer press materials.,[],1,4,4,4,derived,Title evidence: 1x4 HDMI Distribution Amplifier,comparison-only-verify,,,,
Extron,DA6 HD 4K PLUS,DA6 HD 4K PLUS Six Output HDMI Distribution Amplifier,DA HD 4K PLUS,Distribution,HDMI Distribution Amplifier,distribution-amplifier,approved,structured-catalog,Local,1,6,4K/60 4:4:4,,Distribution,splitter,one-to-many,"[{""type"": ""HDMI"", ""count"": 1}]","[{""type"": ""HDMI"", ""count"": 6}]","[""RS-232"", ""Ethernet"", ""EDID Minder Plus""]","[""HD lossless audio pass-through"", ""Embedded Audio""]","[""1x6 HDMI distribution amplifier"", ""Up to 4K/60 4:4:4"", ""HDCP 2.3 compliant"", ""EDID Minder Plus"", ""Key Minder simultaneous HDCP output"", ""CEC capability""]","{""video"": {""maxResolution"": ""4K/60 4:4:4"", ""bandwidthGbps"": ""18 Gbps"", ""hdr"": true, ""deepColor"": ""12-bit""}, ""hdcp"": [""2.3""], ""matrixInputs"": 1, ""matrixOutputs"": 6, ""routedInputCount"": 1, ""routedOutputCount"": 6, ""physicalOutputCount"": 6, ""mirroredOutputCount"": 6}","Extron DA6 HD 4K PLUS Six Output HDMI Distribution Amplifier: 1x6 HDCP 2.3 HDMI distribution amplifier supporting 4K/60 4:4:4, HDR, 12-bit Deep Color, and EDID Minder Plus for reliable one-to-many display distribution.","Fixed one-to-many distribution only; not a switcher (single HDMI input, mirrored to all outputs).",1:6 HDMI distribution amplifier,SP-0108-SCL (closest 1:8 tier),high,https://www.extron.com/product/dahd4kplusseries,2026-07-06,Claude research pass,Added during competitor SKU-coverage expansion (distribution amplifier category). Verified via Extron official product page and manufacturer press materials.,[],1,6,6,6,derived,Title evidence: 1x6 HDMI Distribution Amplifier,comparison-only-verify,,,,
Extron,DA2 HD 8K L,DA2 HD 8K L Two Output 8K HDMI Distribution Amplifier,DA HD 8K L,Distribution,HDMI Distribution Amplifier,distribution-amplifier,approved,structured-catalog,Local,1,2,8K/60,,Distribution,splitter,one-to-many,"[{""type"": ""HDMI"", ""count"": 1}]","[{""type"": ""HDMI"", ""count"": 2}]","[""EDID Minder Plus""]","[""HD lossless audio pass-through"", ""Embedded Audio""]","[""1x2 HDMI distribution amplifier"", ""Up to 8K/60"", ""HDCP 2.3 compliant"", ""EDID Minder Plus"", ""Compact quarter-rack enclosure"", ""CEC capability""]","{""video"": {""maxResolution"": ""8K/60"", ""bandwidthGbps"": ""40.1 Gbps"", ""hdr"": true, ""deepColor"": ""12-bit""}, ""hdcp"": [""2.3""], ""matrixInputs"": 1, ""matrixOutputs"": 2, ""routedInputCount"": 1, ""routedOutputCount"": 2, ""physicalOutputCount"": 2, ""mirroredOutputCount"": 2}","Extron DA2 HD 8K L Two Output 8K HDMI Distribution Amplifier: 1x2 HDCP 2.3 HDMI distribution amplifier supporting 8K/60, HDR, 12-bit Deep Color, and EDID Minder Plus for reliable one-to-many display distribution.","Fixed one-to-many distribution only; not a switcher (single HDMI input, mirrored to all outputs).",1:2 HDMI distribution amplifier (8K),EXP-SP-0102-8K,high,https://www.extron.com/product/dahd8klseries,2026-07-06,Claude research pass,Added during competitor SKU-coverage expansion (distribution amplifier category). Verified via Extron official product page and manufacturer press materials.,[],1,2,2,2,derived,Title evidence: 1x2 HDMI Distribution Amplifier,comparison-only-verify,,,,
Extron,DA4 HD 8K L,DA4 HD 8K L Four Output 8K HDMI Distribution Amplifier,DA HD 8K L,Distribution,HDMI Distribution Amplifier,distribution-amplifier,approved,structured-catalog,Local,1,4,8K/60,,Distribution,splitter,one-to-many,"[{""type"": ""HDMI"", ""count"": 1}]","[{""type"": ""HDMI"", ""count"": 4}]","[""RS-232"", ""Ethernet"", ""EDID Minder Plus""]","[""HD lossless audio pass-through"", ""Embedded Audio""]","[""1x4 HDMI distribution amplifier"", ""Up to 8K/60"", ""HDCP 2.3 compliant"", ""EDID Minder Plus"", ""Key Minder simultaneous HDCP output"", ""CEC capability""]","{""video"": {""maxResolution"": ""8K/60"", ""bandwidthGbps"": ""40.1 Gbps"", ""hdr"": true, ""deepColor"": ""12-bit""}, ""hdcp"": [""2.3""], ""matrixInputs"": 1, ""matrixOutputs"": 4, ""routedInputCount"": 1, ""routedOutputCount"": 4, ""physicalOutputCount"": 4, ""mirroredOutputCount"": 4}","Extron DA4 HD 8K L Four Output 8K HDMI Distribution Amplifier: 1x4 HDCP 2.3 HDMI distribution amplifier supporting 8K/60, HDR, 12-bit Deep Color, and EDID Minder Plus for reliable one-to-many display distribution.","Fixed one-to-many distribution only; not a switcher (single HDMI input, mirrored to all outputs).",1:4 HDMI distribution amplifier (8K),EXP-SP-0104-H2,high,https://www.extron.com/product/dahd8klseries,2026-07-06,Claude research pass,Added during competitor SKU-coverage expansion (distribution amplifier category). Verified via Extron official product page and manufacturer press materials.,[],1,4,4,4,derived,Title evidence: 1x4 HDMI Distribution Amplifier,comparison-only-verify,,,,
Extron,DA6 HD 8K L,DA6 HD 8K L Six Output 8K HDMI Distribution Amplifier,DA HD 8K L,Distribution,HDMI Distribution Amplifier,distribution-amplifier,approved,structured-catalog,Local,1,6,8K/60,,Distribution,splitter,one-to-many,"[{""type"": ""HDMI"", ""count"": 1}]","[{""type"": ""HDMI"", ""count"": 6}]","[""RS-232"", ""Ethernet"", ""EDID Minder Plus""]","[""HD lossless audio pass-through"", ""Embedded Audio""]","[""1x6 HDMI distribution amplifier"", ""Up to 8K/60"", ""HDCP 2.3 compliant"", ""EDID Minder Plus"", ""Key Minder simultaneous HDCP output"", ""CEC capability""]","{""video"": {""maxResolution"": ""8K/60"", ""bandwidthGbps"": ""40.1 Gbps"", ""hdr"": true, ""deepColor"": ""12-bit""}, ""hdcp"": [""2.3""], ""matrixInputs"": 1, ""matrixOutputs"": 6, ""routedInputCount"": 1, ""routedOutputCount"": 6, ""physicalOutputCount"": 6, ""mirroredOutputCount"": 6}","Extron DA6 HD 8K L Six Output 8K HDMI Distribution Amplifier: 1x6 HDCP 2.3 HDMI distribution amplifier supporting 8K/60, HDR, 12-bit Deep Color, and EDID Minder Plus for reliable one-to-many display distribution.","Fixed one-to-many distribution only; not a switcher (single HDMI input, mirrored to all outputs).",1:6 HDMI distribution amplifier (8K),SP-0108-SCL (closest 1:8 tier),high,https://www.extron.com/product/dahd8klseries,2026-07-06,Claude research pass,Added during competitor SKU-coverage expansion (distribution amplifier category). Verified via Extron official product page and manufacturer press materials.,[],1,6,6,6,derived,Title evidence: 1x6 HDMI Distribution Amplifier,comparison-only-verify,,,,
Extron,IN1804,IN1804 Four Input 4K/60 Seamless Scaling Switcher,IN1800,Switcher,Seamless Scaling Presentation Switcher,presentation switcher,approved,structured-catalog,Local,4,2,4K/60 4:4:4,,Switcher,switcher,many-to-few,"[{""type"": ""HDMI"", ""count"": 3}, {""type"": ""DisplayPort"", ""count"": 1}]","[{""type"": ""HDMI"", ""count"": 2}]","[""Ethernet"", ""RS-232"", ""USB"", ""Contact closure with tally""]","[""Embedded Audio""]","[""4x1x2 seamless scaling switcher"", ""Vector 4K scaling engine, 4:4:4 chroma, 30-bit processing"", ""Up to 4K/60 4:4:4"", ""HDMI 2.0 (18 Gbps), HDCP 2.2"", ""DTP2/XTP variant available for extended distance I/O""]","{""video"": {""maxResolution"": ""4K/60 4:4:4"", ""hdmiVersion"": ""2.0"", ""bandwidthGbps"": ""18"", ""hdcp"": ""2.2""}, ""matrixInputs"": 4, ""matrixOutputs"": 2, ""routedInputCount"": 4, ""routedOutputCount"": 2, ""physicalOutputCount"": 2, ""mirroredOutputCount"": 2}","Extron IN1804: compact four-input (3x HDMI + 1x DisplayPort) seamless scaling presentation switcher with dual HDMI outputs, Vector 4K scaling to 4K/60 4:4:4, and Ethernet/RS-232/USB/contact-closure control.",Room-scale presentation switching only; DTP2/XTP I/O variants required for extended cable-distance distribution.,Seamless scaling presentation switcher,MX-0404-SCL (seamless scaling matrix),high,https://www.extron.com/product/in1804,2026-07-06,Claude research pass,Added during competitor SKU-coverage expansion (presentation switcher category). Verified via Extron official product page and setup guide.,[],4,2,2,2,derived,"Title evidence: Four Input 4K/60 Seamless Scaling Switcher, 2 HDMI outputs",comparison-only-verify,,,,
Extron,IN1806,IN1806,IN1800 Series,Presentation Switcher,Seamless scaling presentation switcher,presentation-switcher,review,official-manufacturer,DTP2,6,2,4K60 4:4:4,4:4:4,Presentation Switching,one-to-mirrored-pair,one-to-many,"[{""type"":""HDMI"",""count"":5},{""type"":""DisplayPort"",""count"":1}]","[{""type"":""HDMI"",""count"":1},{""type"":""DTP2"",""count"":1}]","[""Ethernet"",""RS-232"",""USB"",""IR pass-through""]","[""ProDSP"",""Audio embedding"",""Audio de-embedding""]","[""Six-input seamless switching"",""Vector 4K scaling"",""Logo keying"",""HDMI loop-out"",""DTP2 extension to 100 m""]","{""video"":{""maxResolution"":""4096x2160 60Hz 4:4:4"",""bandwidthGbps"":18},""distance"":{""meters"":100},""power"":{""input"":""100-240 VAC internal supply""},""routedInputCount"":6,""routedOutputCount"":1,""physicalOutputCount"":2,""mirroredOutputCount"":1}",Six-input 4K60 seamless presentation switcher with five HDMI and one DisplayPort input; its HDMI and DTP2 outputs carry the same selected scaled program.,DTP2 output requires a compatible DTP2 receiver; two physical outputs are mirrored rather than independently routed.,Presentation switcher with mirrored local and HDBaseT-class extended output,IN1800 / SW family,high,https://www.extron.com/product/in1806,2026-08-13,Codex,"Official page confirms input mix, mirrored HDMI/DTP2 outputs, 100 m DTP2 reach, control and ProDSP. Review status retained pending catalogue governance review.","[""in1806""]",6,1,2,1,verified,One routed program presented on two mirrored physical outputs,comparison-only-verify,,,,
Extron,FOX3 T 201,FOX3 T 201,FOX3,Fiber Extender,Fiber optic HDMI transmitter,transmitter,review,official-manufacturer,Fiber,1,1,4K60 4:4:4,4:4:4,Fiber Extension,point-to-point,unidirectional,"[{""type"":""HDMI"",""count"":1},{""type"":""Analog Audio"",""count"":1}]","[{""type"":""Fiber"",""count"":1},{""type"":""HDMI Loop"",""count"":1}]","[""Ethernet monitoring"",""RS-232"",""IR""]","[""Embedded Audio"",""Analog Audio embedding""]","[""Lossless 4K60 over one fiber"",""Uncompressed 4K60 over two fibers"",""HDCP 2.3"",""HDMI loop-out""]","{""video"":{""maxResolution"":""4096x2160 60Hz 4:4:4"",""bandwidthGbps"":18},""distance"":{""multimodeMeters"":500},""power"":{""input"":""External universal 100-240 VAC supply""},""routedInputCount"":1,""routedOutputCount"":1,""physicalOutputCount"":2,""mirroredOutputCount"":1}",Long-haul HDMI fiber transmitter carrying video audio and control with a buffered local HDMI loop output.,Requires a compatible FOX3 receiver and fiber infrastructure; one-fiber mode is mathematically lossless while two fibers are required for uncompressed 4K60 4:4:4.,Long-range fiber transmitter,MXV-0808-H2A-70 / fiber solution direction,high,https://www.extron.com/product/fox3t201,2026-08-13,Codex,"Official product page and A&E specification confirm topology, receiver dependency, optical modes, control, included external power supply and local loop output.","[""fox3t201""]",1,1,2,1,verified,One transmitted program plus mirrored local loop,comparison-only-verify,,,,
Extron,FOX3 SR 201,FOX3 SR 201,FOX3,Fiber Extender,Fiber optic scaling HDMI receiver,receiver,review,official-manufacturer,Fiber,1,1,4K60 4:4:4,4:4:4,Fiber Extension,point-to-point,unidirectional,"[{""type"":""Fiber"",""count"":1}]","[{""type"":""HDMI"",""count"":1}]","[""Ethernet monitoring"",""RS-232"",""IR""]","[""Embedded Audio"",""Analog Audio de-embedding""]","[""4K60 scaling receiver"",""FOX3 fiber reception"",""HDCP 2.3"",""Audio de-embedding""]","{""video"":{""maxResolution"":""4096x2160 60Hz 4:4:4""},""power"":{""input"":""Local external power supply""},""routedInputCount"":1,""routedOutputCount"":1,""physicalOutputCount"":1,""mirroredOutputCount"":0}",FOX3 scaling receiver for delivery of a single fiber-transported HDMI program with audio and control.,Requires a compatible FOX3 transmitter or FOX3 matrix output; fiber type and one-versus-two-fiber operating mode must match the upstream design.,Long-range fiber scaling receiver,RX-class fiber solution direction,medium,https://www.extron.com/product/fox3sr201,2026-08-13,Codex,Official Extron FOX3 receiver product evidence. Review status and medium confidence retained until detailed electrical power value is independently checked in the official specification.,"[""fox3sr201""]",1,1,1,0,verified,Point-to-point receiver; no matrix routing,comparison-only-verify,,,,
Extron,XTP II CROSSPOINT 1600,XTP II CrossPoint 1600,XTP II CrossPoint,Matrix,Modular digital matrix,matrix-switcher,review,official-manufacturer,XTP,16,16,8K-ready backplane,,Modular Matrix,matrix chassis,many-to-many,"[{""type"":""Modular Input Slot"",""count"":16}]","[{""type"":""Modular Output Slot"",""count"":16}]","[""Ethernet"",""RS-232 insertion"",""System monitoring""]","[""Audio breakaway""]","[""Configurable 4x4 to 16x16"",""50 Gbps backplane"",""Hot-swappable I/O boards"",""CATx and fiber extension"",""Remote endpoint power""]","{""backplaneGbps"":50,""matrixInputs"":16,""matrixOutputs"":16,""routedInputCount"":16,""routedOutputCount"":16,""power"":{""endpointPower"":""Remote power available on supported XTP twisted-pair boards""}}",Modular enterprise matrix chassis configurable from 4x4 through 16x16 with local twisted-pair and fiber I/O boards.,"Actual connector counts, video capability and power budget depend on selected boards; chassis is not a complete signal path without I/O cards and endpoints.",Modular enterprise matrix,MXV / modular matrix architecture direction,high,https://www.extron.com/product/xtpiicp1600,2026-08-13,Codex,"Official page confirms 50 Gbps backplane, up-to-16x16 routing, modular boards, remote endpoint power and XTP dependencies. Counts represent maximum routed capacity, not populated physical ports.","[""xtpiicp1600"",""xtp ii crosspoint 1600""]",16,16,16,0,verified,Configurable 4x4 through 16x16; maximum shown,comparison-only-verify,,,,
